Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Routes with IATA code
Airport: [GRX] Granada, Spain
Airport: [CMG] Corumba Intl, Brazil
Airport: [PBD] Porbandar, India
Airport: [VAN] Van, Turkey
Airport: [DLU] Dali, China
Airport: [KTG] Rahadi Usman, Indonesia
Airport: [YAA] Anahim Lake Airport, Canada
Airport: [QBC] Bella Coola Airport, Canada
Airport: [HMV] Hemavan Airport, Sweden
Airport: [TOL] Toledo, United States
Airport: [RBA] Sale, Morocco
Airport: [YQY] Sydney, Canada
Airport: [TAB] Crown Point, Trinidad and Tobago
Airport: [OLH] Old Harbor Airport, United States
Airport: [KOZ] Ouzinkie Airport, United States
Airport: [URA] Uralsk, Kazakhstan
Airport: [HJR] Khajuraho, India
Airport: [IPC] Mataveri Intl, Chile
Airport: [CYO] Vilo Acuna Intl, Cuba
Airport: [ACV] Arcata, United States
Airport: [LSH] Lashio, Burma
Airport: [PEG] Perugia, Italy
Airport: [OPS] Sinop Airport, Brazil
Airport: [KDM] Kaadedhdhoo, Maldives
Airport: [GAN] Gan Island Airport, Maldives
Airport: [KDO] Kadhdhoo Airport, Maldives
Airport: [GKK] Kooddoo, Maldives
Airport: [LTX] Cotopaxi International Airport, Ecuador
Airport: [LNK] Lincoln, United States
Airport: [IMT] Ford Airport, United States
Airport: [INL] Falls Intl, United States
Airport: [RHI] Rhinelander Oneida County Airport, United States
Airport: [JMS] Jamestown Regional Airport, United States
Airport: [BRD] Brainerd Lakes Rgnl, United States
Airport: [DVL] Devils Lake Regional Airport, United States
Airport: [ATY] Watertown Regional Airport, United States
Airport: [SVD] E T Joshua, Saint Vincent and the Grenadines
Airport: [CDJ] Conceicao Do Araguaia, Brazil
Airport: [KUA] Kuantan, Malaysia
Airport: [KSJ] Kasos, Greece
Airport: [YGX] Gillam Airport, Canada
Airport: [YPY] Fort Chipewyan, Canada
Airport: [PQQ] Port Macquarie Airport, Australia
Airport: [CAB] Cabinda, Angola
Airport: [VIJ] Virgin Gorda Airport, British Virgin Islands
Airport: [DLE] Tavaux, France
Airport: [GHB] Governors Harbour, Bahamas
Airport: [WUA] Wuhai, China
Airport: [MDG] Mudanjiang, China
Airport: [HNA] Hanamaki, Japan
Airport: [LSP] Josefa Camejo, Venezuela
Airport: [ATZ] Asyut International Airport, Egypt
Airport: [PML] Port Moller Airport, United States
Airport: [AAT] Altay Airport, China
Airport: [HOM] Homer, United States
Airport: [CDB] Cold Bay, United States
Airport: [SDP] Sand Point Airport, United States
Airport: [TIN] Tindouf, Algeria
Airport: [CBH] Béchar Boudghene Ben Ali Lotfi Airport, Algeria
Airport: [MVP] Fabio Alberto Leon Bentley, Colombia
Airport: [NOV] Huambo, Angola
Airport: [SVP] Kuito, Angola
Airport: [SPP] Menongue, Angola
Airport: [CBT] Catumbela Airport, Angola
Airport: [HUE] Humera Airport, Ethiopia
Airport: [BTR] Baton Rouge Metro Ryan Fld, United States
Airport: [HTN] Hotan, China
Airport: [HYA] Barnstable Muni Boardman Polando Fld, United States
Airport: [RMF] Marsa Alam Intl, Egypt
Airport: [PZU] Port Sudan New International Airport, Sudan
Airport: [UBA] Uberaba, Brazil
Airport: [BZG] Bydgoszcz Ignacy Jan Paderewski Airport, Poland
Airport: [CRP] Corpus Christi Intl, United States
Airport: [OBY] Ittoqqortoormiit Heliport, Greenland
Airport: [AAR] Aarhus, Denmark
Airport: [KNS] King Island Airport, Australia
Airport: [BFL] Meadows Fld, United States
Airport: [VOL] Nea Anchialos, Greece
Airport: [IJK] Izhevsk Airport, Russia
Airport: [FKL] Franklin, United States
Airport: [DUJ] DuBois Regional Airport, United States
Airport: [BFD] Bradford Regional Airport, United States
Airport: [JHW] Chautauqua County-Jamestown, United States
Airport: [GNM] Guanambi Airport, Brazil
Airport: [LZO] Luzhou Airport, China
Airport: [REG] Reggio Calabria, Italy
Airport: [DAX] Dachuan Airport, China
Airport: [DED] Dehradun, India
Airport: [ZKG] Kegaska Airport, Canada
Airport: [GIZ] King Abdullah Bin Abdulaziz, Saudi Arabia
Airport: [KVX] Pobedilovo Airport, Russia
Airport: [BKS] Fatmawati Soekarno, Indonesia
Airport: [NNY] Nanyang Airport, China
Airport: [XSC] South Caicos, Turks and Caicos Islands
Airport: [SLX] Salt Cay Airport, Turks and Caicos Islands
Airport: [LBP] Long Banga Airport, Malaysia
Airport: [KMS] Kumasi Airport, Ghana
Airport: [KDH] Kandahar, Afghanistan
Airport: [DGT] Dumaguete, Philippines
Airport: [LGP] Legazpi, Philippines
Airport: [CGD] Changde Airport, China
Airport: [TAG] Tagbilaran, Philippines
Airport: [LAO] Laoag Intl, Philippines
Airport: [HUN] Hualien, Taiwan
Airport: [MYA] Moruya Airport, Australia
Airport: [OMD] Oranjemund Airport, Namibia
Airport: [LXS] Limnos, Greece
Airport: [AOO] Altoona Blair Co, United States
Airport: [JST] John Murtha Johnstown-Cambria County Airport, United States
Airport: [KNH] Shang Yi, Taiwan
Airport: [MZG] Magong, Taiwan
Airport: [KYA] Konya, Turkey
Airport: [SJK] Professor Urbano Ernesto Stumpf, Brazil
Airport: [IXU] Aurangabad, India
Airport: [BDQ] Vadodara, India
Airport: [LEA] Learmonth, Australia
Airport: [GET] Geraldton Airport, Australia
Airport: [ZNE] Newman Airport, Australia
Airport: [HLN] Helena Rgnl, United States
Airport: [GCC] Gillette-Campbell County Airport, United States
Airport: [RKS] Rock Springs Sweetwater County Airport, United States
Airport: [FAY] Fayetteville Regional Grannis Field, United States
Airport: [BHK] Bukhara, Uzbekistan
Airport: [GYS] Guangyuan Airport, China
Airport: [HAD] Halmstad, Sweden
Airport: [JKH] Chios, Greece
Airport: [VGA] Vijayawada, India
Airport: [NGE] Ngaoundere, Cameroon
Airport: [KKJ] New Kitakyushu, Japan
Airport: [TSJ] Tsushima, Japan
Airport: [PIX] Pico, Portugal
Airport: [JRH] Jorhat, India
Airport: [JKL] Kalymnos Island, Greece
Airport: [KLR] Kalmar, Sweden
Airport: [CIZ] Coari Airport, Brazil
Airport: [LUR] Cape Lisburne Lrrs, United States
Airport: [ILG] New Castle, United States
Airport: [FRO] Floro, Norway
Airport: [WGA] Wagga Wagga, Australia
Airport: [NBS] Changbaishan Airport, China
Airport: [JSH] Sitia, Greece
Airport: [KEJ] Kemerovo, Russia
Airport: [OBO] Obihiro, Japan
Airport: [SFG] Grand Case, Guadeloupe
Airport: [PIU] Capitan Fap Guillermo Concha Iberico, Peru
Airport: [CIK] Chalkyitsik Airport, United States
Airport: [FKS] Fukushima Airport, Japan
Airport: [TCB] Treasure Cay, Bahamas
Airport: [TFI] Tufi Airport, Papua New Guinea
Airport: [UBP] Ubon Ratchathani, Thailand
Airport: [HUW] Humaita Airport, Brazil
Airport: [ERF] Erfurt, Germany
Airport: [CEN] Ciudad Obregon Intl, Mexico
Airport: [MXL] General Rodolfo Sanchez Taboada Intl, Mexico
Airport: [STD] Mayor Buenaventura Vivas, Venezuela
Airport: [FUT] Pointe Vele Airport, Wallis and Futuna
Airport: [SWF] Stewart Intl, United States
Airport: [KZO] Kzyl-Orda, Kazakhstan
Airport: [PIS] Biard, France
Airport: [PMF] Parma, Italy
Airport: [SLP] Ponciano Arriaga Intl, Mexico
Airport: [BEJ] Barau(Kalimaru) Airport, Indonesia
Airport: [VXC] Lichinga, Mozambique
Airport: [RTW] Central, Russia
Airport: [VAA] Vaasa, Finland
Airport: [YYB] North Bay, Canada
Airport: [KTT] Kittila, Finland
Airport: [OPU] Balimo Airport, Papua New Guinea
Airport: [ELD] South Arkansas Rgnl At Goodwin Fld, United States
Airport: [HOT] Memorial Field, United States
Airport: [RMP] Rampart Airport, United States
Airport: [CEM] Central Airport, United States
Airport: [HKB] Healy River Airport, United States
Airport: [MLY] Manley Hot Springs Airport, United States
Airport: [BLJ] Batna Airport, Algeria
Airport: [HLH] Ulanhot Airport, China
Airport: [NOJ] Noyabrsk, Russia
Airport: [EYK] Beloyarsky, Russia
Airport: [YGP] Gaspe, Canada
Airport: [FUN] Funafuti International, Tuvalu
Airport: [VBV] Vanua Balavu Airport, Fiji
Airport: [LKB] Lakeba Island Airport, Fiji
Airport: [ICI] Cicia Airport, Fiji
Airport: [KWJ] Gwangju, South Korea
Airport: [RSD] Rock Sound, Bahamas
Airport: [LDE] Lourdes, France
Airport: [PXO] Porto Santo, Portugal
Airport: [YFC] Fredericton, Canada
Airport: [MOL] Aro, Norway
Airport: [GIS] Gisborne, New Zealand
Airport: [WRE] Whangarei, New Zealand
Airport: [ZVK] Savannakhet, Laos
Airport: [ACX] Xingyi Airport, China
Airport: [WVB] Walvis Bay Airport, Namibia
Airport: [MGW] Morgantown Muni Walter L Bill Hart Fld, United States
Airport: [TKP] Takapoto, French Polynesia
Airport: [IVC] Invercargill, New Zealand
Airport: [GNY] Sanliurfa GAP, Turkey
Airport: [ORX] Oriximina Airport, Brazil
Airport: [COQ] Choibalsan Airport, Mongolia
Airport: [HME] Oued Irara, Algeria
Airport: [MTJ] Montrose Regional Airport, United States
Airport: [EGE] Eagle Co Rgnl, United States
Airport: [LBE] Arnold Palmer Regional Airport, United States
Airport: [DJG] Tiska, Algeria
Airport: [SSR] Sara Airport, Vanuatu
Airport: [WLH] Walaha Airport, Vanuatu
Airport: [GWD] Gwadar, Pakistan
Airport: [SBZ] Sibiu, Romania
Airport: [LUZ] Lublin, Poland
Airport: [GIB] Gibraltar, Gibraltar
Airport: [FEN] Fernando De Noronha, Brazil
Airport: [LYB] Edward Bodden Airfield, Cayman Islands
Airport: [SUN] Friedman Mem, United States
Airport: [JIQ] Zhoubai, China
Airport: [TUF] Val De Loire, France
Airport: [SKN] Skagen, Norway
Airport: [KLV] Karlovy Vary, Czech Republic
Airport: [WEI] Weipa, Australia
Airport: [MRX] Mahshahr, Iran
Airport: [HUY] Humberside, United Kingdom
Airport: [XBJ] Birjand, Iran
Airport: [RZR] Ramsar, Iran
Airport: [VKT] Vorkuta Airport, Russia
Airport: [IBR] Hyakuri, Japan
Airport: [HPH] Cat Bi International Airport, Vietnam
Airport: [DRO] Durango La Plata Co, United States
Airport: [TVS] Sannvhe, China
Airport: [WEF] Weifang Airport, China
Airport: [PPE] Puerto Penasco, Mexico
Airport: [JIK] Ikaria, Greece
Airport: [DLI] Dalat, Vietnam
Airport: [JIU] Jiujiang Lushan Airport, China
Airport: [MKM] Mukah Airport, Malaysia
Airport: [KIR] Kerry, Ireland
Airport: [SHP] Shanhaiguan Airport, China
Airport: [PSZ] Tte De Av Salvador Ogaya G, Bolivia
Airport: [JTY] Astypalaia, Greece
Airport: [YNG] Youngstown Warren Rgnl, United States
Airport: [MME] Durham Tees Valley Airport, United Kingdom
Airport: [BRM] Barquisimeto Intl, Venezuela
Airport: [NCU] Nukus Airport, Uzbekistan
Airport: [CXF] Coldfoot Airport, United States
Airport: [ZSA] San Salvador, Bahamas
Airport: [URJ] Uraj, Russia
Airport: [MGM] Montgomery Regional Airport , United States
Airport: [AQG] Anqing Airport, China
Airport: [TML] Tamale, Ghana
Airport: [MOI] Mitiaro Island Airport, Cook Islands
Airport: [MUK] Mauke Airport, Cook Islands
Airport: [MGS] Mangaia Island Airport, Cook Islands
Airport: [PED] Pardubice, Czech Republic
Airport: [YDQ] Dawson Creek, Canada
Airport: [PLO] Port Lincoln Airport, Australia
Airport: [HEA] Herat, Afghanistan
Airport: [CWA] Central Wisconsin, United States
Airport: [YXX] Abbotsford, Canada
Airport: [MJN] Philibert Tsiranana, Madagascar
Airport: [GRV] Grozny Airport, Russia
Airport: [TTQ] Aerotortuguero Airport, Costa Rica
Airport: [AGN] Angoon Seaplane Base, United States
Airport: [PEC] Pelican Seaplane Base, United States
Airport: [EVV] Evansville Regional, United States
Airport: [BKM] Bakalalan Airport, Malaysia
Airport: [RNB] Ronneby, Sweden
Airport: [KRL] Korla Airport, China
Airport: [YCL] Charlo, Canada
Airport: [PEU] Puerto Lempira Airport, Honduras
Airport: [PXM] Puerto Escondido Intl, Mexico
Airport: [BYO] Bonito Airport, Brazil
Airport: [AGS] Augusta Rgnl At Bush Fld, United States
Airport: [OAJ] Albert J Ellis, United States
Airport: [WJR] Wajir, Kenya
Airport: [YQG] Windsor, Canada
Airport: [NTX] Ranai Airport, Indonesia
Airport: [JOL] Jolo Airport, Philippines
Airport: [IKI] Iki, Japan
Airport: [WMR] Avaratra, Madagascar
Airport: [HAS] Hail, Saudi Arabia
Airport: [TIR] Tirupati, India
Airport: [ULK] Lensk, Russia
Airport: [SBY] Salisbury Ocean City Wicomico Rgnl, United States
Airport: [KSQ] Karshi Khanabad Airport, Uzbekistan
Airport: [NVI] Navoi Airport, Uzbekistan
Airport: [AZS] Samaná El Catey International Airport, Dominican Republic
Airport: [PPP] Proserpine Whitsunday Coast, Australia
Airport: [BDB] Bundaberg, Australia
Airport: [TJQ] H As Hanandjoeddin, Indonesia
Airport: [LLK] Lankaran International Airport, Azerbaijan
Airport: [TJU] Kulob Airport, Tajikistan
Airport: [GYA] Capitán de Av. Emilio Beltrán Airport, Bolivia
Airport: [BSK] Biskra, Algeria
Airport: [MMU] Morristown Municipal Airport, United States
Airport: [TST] Trang, Thailand
Airport: [NST] Nakhon Si Thammarat, Thailand
Airport: [KOP] Nakhon Phanom, Thailand
Airport: [SPI] Abraham Lincoln Capital, United States
Airport: [MOF] Wai Oti, Indonesia
Airport: [WGP] Mau Hau, Indonesia
Airport: [SXO] Sao Felix do Araguaia Airport, Brazil
Airport: [CKB] Harrison Marion Regional Airport, United States
Airport: [PPB] Presidente Prudente, Brazil
Airport: [CAC] Cascavel, Brazil
Airport: [CCM] Forquilhinha, Brazil
Airport: [ABS] Abu Simbel, Egypt
Airport: [VKG] Rach Gia, Vietnam
Airport: [MBT] Masbate Airport, Philippines
Airport: [SUG] Surigao Airport, Philippines
Airport: [LYR] Longyear, Norway
Airport: [GPI] Juan Casiano, Colombia
Airport: [PJA] Pajala Airport, Sweden
Airport: [ENY] Yan'an Airport, China
Airport: [LOH] Camilo Ponce Enriquez Airport, Ecuador
Airport: [ZSE] St Pierre Pierrefonds, Reunion
Airport: [CBO] Cotabato, Philippines
Airport: [RXS] Roxas Airport, Philippines
Airport: [TUG] Tuguegarao Airport, Philippines
Airport: [WNP] Naga Airport, Philippines
Airport: [VLS] Valesdir Airport, Vanuatu
Airport: [TGH] Tongoa Island Airport, Vanuatu
Airport: [LNB] Lamen Bay Airport, Vanuatu
Airport: [EAE] Sangafa Airport, Vanuatu
Airport: [YYL] Lynn Lake, Canada
Airport: [KSC] Kosice, Slovakia
Airport: [BUN] Gerardo Tobar Lopez, Colombia
Airport: [FLA] Gustavo Artunduaga Paredes, Colombia
Airport: [NVA] Benito Salas, Colombia
Airport: [SJE] Jorge E Gonzalez Torres, Colombia
Airport: [AUC] Santiago Perez, Colombia
Airport: [VUP] Alfonso Lopez Pumarejo, Colombia
Airport: [EYP] El Alcaraván Airport, Colombia
Airport: [TCZ] Tengchong Tuofeng Airport, China
Airport: [TNC] Tin City LRRS Airport, United States
Airport: [HRI] Mattala Rajapaksa Intl., Sri Lanka
Airport: [CEC] Del Norte County Airport, United States
Airport: [SNW] Thandwe, Burma
Airport: [LUW] Bubung, Indonesia
Airport: [MLG] Abdul Rachman Saleh, Indonesia
Airport: [TCQ] Coronel Carlos Ciriani Santa Rosa Intl, Peru
Airport: [AAN] Al Ain International Airport, United Arab Emirates
Airport: [LAQ] La Abraq Airport, Libya
Airport: [ITH] Ithaca Tompkins Rgnl, United States
Airport: [AXR] Arutua, French Polynesia
Airport: [HOI] Hao, French Polynesia
Airport: [ZTA] Tureia Airport, French Polynesia
Airport: [YPR] Prince Rupert, Canada
Airport: [MLX] Erhac, Turkey
Airport: [ERZ] Erzurum, Turkey
Airport: [KSY] Kars Airport, Turkey
Airport: [UKS] Belbek Sevastopol International Airport, Ukraine
Airport: [NAO] Nanchong Airport, China
Airport: [AXD] Dimokritos, Greece
Airport: [BHV] Bahawalpur Airport, Pakistan
Airport: [VST] Vasteras, Sweden
Airport: [PNA] Pamplona, Spain
Airport: [STW] Shpakovskoye, Russia
Airport: [JUZ] Quzhou Airport, China
Airport: [AVV] Avalon, Australia
Airport: [NLK] Norfolk Island Intl, Norfolk Island
Airport: [TMW] Tamworth, Australia
Airport: [HVB] Hervey Bay Airport, Australia
Airport: [LDH] Lord Howe Island Airport, Australia
Airport: [LQM] Caucaya Airport, Colombia
Airport: [YXC] Canadian Rockies Intl, Canada
Airport: [FRW] Francistown, Botswana
Airport: [OXB] Osvaldo Vieira International Airport, Guinea-Bissau
Airport: [DDG] Dandong, China
Airport: [RST] Rochester, United States
Airport: [AFA] San Rafael, Argentina
Airport: [CTC] Catamarca, Argentina
Airport: [SDE] Santiago Del Estero, Argentina
Airport: [IRJ] La Rioja, Argentina
Airport: [CNQ] Corrientes, Argentina
Airport: [RES] Resistencia, Argentina
Airport: [FMA] Formosa, Argentina
Airport: [PSS] Posadas, Argentina
Airport: [EQS] Esquel, Argentina
Airport: [VDM] Gobernador Castello, Argentina
Airport: [PMY] El Tehuelche, Argentina
Airport: [RGA] Rio Grande, Argentina
Airport: [CPC] Aviador C Campos, Argentina
Airport: [RHD] Termal, Argentina
Airport: [PUW] Pullman-Moscow Rgnl, United States
Airport: [RLK] Bayannur, China
Airport: [CME] Ciudad Del Carmen Intl, Mexico
Airport: [BQN] Rafael Hernandez, Puerto Rico
Airport: [OUL] Oulu, Finland
Airport: [HDG] Hebei Handan Airport, China
Airport: [MGB] Mount Gambier Airport, Australia
Airport: [MQM] Mardin Airport, Turkey
Airport: [EUX] F D Roosevelt, Netherlands Antilles
Airport: [DOY] Dongying Airport, China
Airport: [XIC] Qingshan, China
Airport: [YLC] Kimmirut Airport, Canada
Airport: [SDL] Sundsvall Harnosand, Sweden
Airport: [MJD] Moenjodaro, Pakistan
Airport: [UYL] Nyala Airport, Sudan
Airport: [EGN] Geneina Airport, Sudan
Airport: [BNI] Benin, Nigeria
Airport: [CBQ] Calabar, Nigeria
Airport: [ENU] Enugu, Nigeria
Airport: [QOW] Imo Airport, Nigeria
Airport: [QRW] Warri Airport, Nigeria
Airport: [OVS] Sovetsky Tyumenskaya Airport, Russia
Airport: [KKR] Kaukura, French Polynesia
Airport: [GRI] Central Nebraska Regional Airport, United States
Airport: [SNE] Preguica, Cape Verde
Airport: [WSN] South Naknek Airport, United States
Airport: [KJI] Kanas Airport, China
Airport: [JNZ] Jinzhou Airport, China
Airport: [GZP] Gazipasa Airport, Turkey
Airport: [UII] Utila Airport, Honduras
Airport: [VAS] Sivas, Turkey
Airport: [SDN] Anda Airport, Norway
Airport: [SLI] Solwesi Airport, Zambia
Airport: [KTE] Kerteh, Malaysia
Airport: [RLG] Laage, Germany
Airport: [EBJ] Esbjerg, Denmark
Airport: [NDB] Nouadhibou, Mauritania
Airport: [RSU] Yeosu, South Korea
Airport: [USN] Ulsan, South Korea
Airport: [KPO] Pohang, South Korea
Airport: [HYG] Hydaburg Seaplane Base, United States
Airport: [KPB] Point Baker Seaplane Base, United States
Airport: [KCC] Coffman Cove Seaplane Base, United States
Airport: [MWX] Muan, South Korea
Airport: [BWA] Bhairahawa, Nepal
Airport: [PKR] Pokhara, Nepal
Airport: [DHI] Dhangarhi, Nepal
Airport: [BHR] Bharatpur Airport, Nepal
Airport: [BDP] Chandragadhi Airport, Nepal
Airport: [KEP] Nepalgunj Airport, Nepal
Airport: [DGE] Mudgee Airport, Australia
Airport: [HIN] Sacheon Air Base, South Korea
Airport: [BSC] Jose Celestino Mutis, Colombia
Airport: [FBE] Paulo Abdala Airport, Brazil
Airport: [SPD] Saidpur, Bangladesh
Airport: [HYS] Hays Regional Airport, United States
Airport: [OAG] Orange Airport, Australia
Airport: [KUD] Kudat Airport, Malaysia
Airport: [LRM] Casa De Campo Intl, Dominican Republic
Airport: [YKF] Waterloo, Canada
Airport: [YRA] Rae Lakes Airport, Canada
Airport: [YSG] Lutselk'e Airport, Canada
Airport: [YLE] Whatì Airport, Canada
Airport: [HGA] Egal Intl, Somalia
Airport: [WMX] Wamena, Indonesia
Airport: [MKQ] Mopah, Indonesia
Airport: [YSJ] Saint John, Canada
Airport: [EPR] Esperance Airport, Australia
Airport: [ELM] Elmira Corning Rgnl, United States
Airport: [KBU] Stagen Airport, Indonesia
Airport: [DMU] Dimapur Airport, India
Airport: [ESU] Mogador Airport, Morocco
Airport: [SJZ] Sao Jorge, Portugal
Airport: [CFR] Carpiquet, France
Airport: [VIG] Juan Pablo Pérez Alfonso Airport, Venezuela
Airport: [PHS] Phitsanulok, Thailand
Airport: [NNT] Nan, Thailand
Airport: [MAQ] Mae Sot Airport, Thailand
Airport: [BXB] Babo, Indonesia
Airport: [UKX] Ust-Kut, Russia
Airport: [CIX] Capt Jose A Quinones Gonzales Intl, Peru
Airport: [AYP] Coronel Fap Alfredo Mendivil Duarte, Peru
Airport: [ANS] Andahuaylas, Peru
Airport: [TRU] Capitan Carlos Martinez De Pinillos, Peru
Airport: [CJA] Mayor General FAP Armando Revoredo Iglesias Airport, Peru
Airport: [HUU] Alferez Fap David Figueroa Fernandini Airport, Peru
Airport: [POJ] Patos de Minas Airport, Brazil
Airport: [CPR] Natrona Co Intl, United States
Airport: [TMS] Sao Tome Intl, Sao Tome and Principe
Airport: [PLX] Semipalatinsk, Kazakhstan
Airport: [AGF] La Garenne, France
Airport: [PLQ] Palanga Intl, Lithuania
Airport: [LGI] Deadmans Cay, Bahamas
Airport: [SML] Stella Maris, Bahamas
Airport: [CZS] Cruzeiro do Sul, Brazil
Airport: [LFT] Lafayette Rgnl, United States
